Handle,Display Name,DID,Follows Me
sneadly.bsky.social,Sneadly,did:plc:l37b5ij7szo2whbl7ku4rfrn,True
dexter1966.bsky.social,Dexter,did:plc:a7jnmfpbeipsd3paeifqkdg4,True
texas-e.bsky.social,eric eckehiphjjooort,did:plc:irqc6c3moj6yulbotkcvgvqj,True
dhessex.bsky.social,DH Essex,did:plc:zs6kruoayvfi7eflefzmlby7,True
dee-33.bsky.social,Dee-auntie,did:plc:gf6ihsr4z2peqvsxggr2eyh2,True
jaycheek.bsky.social,Jay Cheek,did:plc:2ye5xstuxfzufsknygwfzv5k,True
helicopterxp.bsky.social,Jim Wright,did:plc:r6yul7cav7cu3rqziw4z7rqu,True
fartingfascists.bsky.social,Farting_Fascists💨🚫,did:plc:2n3drj7twvgfh4xx6pf672ub,True
kimrn81.bsky.social,Kim,did:plc:664262h3lky3qffftosfwakk,True
airoline.bsky.social,Airoline,did:plc:6sjfdxwy2hrml7nvviygbp4h,True
webb1701.bsky.social,,did:plc:4kdkshx5jfcf3wvolhwdyo3z,True
pghprincess.bsky.social,Brittany,did:plc:qxehig3uxphqvqvksalauvxc,True
daningraham.bsky.social,DanIngraham,did:plc:cdxtncrijxewuyofyrz4fx54,True
desertgirl13.bsky.social,Stephanie 💙,did:plc:tzrngqnqphm4la52fwrbdvsg,True
kellyocon.bsky.social,Kelly O’C,did:plc:jyjy4flu3bbjee4uvzd3jzcd,True
boof64.bsky.social,AnneMc #FBPE,did:plc:7vtygth6i3k5phfobisyhlly,True
flygirlmedic.bsky.social,GI Jane 🪖🩺♐,did:plc:cxp46zcbor4ams54ujpuk6j2,True
amymh.bsky.social,Amy H.,did:plc:ob7xx3zxizproipc5wo7uaq7,True
dmac46.bsky.social,Papamac,did:plc:kzlabldbg7mhlmyoy7cvjxak,True
brizee8.bsky.social,Antistasi 💙,did:plc:t72cp3zgvyacahq6jpheeqqs,True
lauriejo2.bsky.social,,did:plc:jzmjob7x5rrz3ge3of3a3sis,True
jezebelmary.bsky.social,Debra McC,did:plc:oiamqjbxe7wktzeagyj5gey3,True
cami4change.bsky.social,Colleen -  Chicago burbs 🐶📚☕️🚶‍♀️✍️📖 🌻🌳🌎💙🌊#WomensRightsAreHumanRights,did:plc:yzpu4ennx3e6tom2lpm3ycim,True
mark-sysum.bsky.social,Mark Syzum,did:plc:mjqmyld4dlh6dh7laljovgk2,True
skyair.bsky.social,SkyAir,did:plc:b3fzjkrxxyq4aiemfxucphlf,True
stopitaggers.bsky.social,Adrian,did:plc:b4kxalzsa4gwkng7k4cvrbsz,True
seahawk007.bsky.social,seahawkfan,did:plc:nd6b5kiasq3jkmytsb7y22xd,True
anwaya.bsky.social,Thurdon Baines,did:plc:l6hl7u2yl7zxbshgtpcvcljs,True
heelguy94.bsky.social,Michael 🩵🐑,did:plc:cnrlpuhwm4a6z3qnfxx23jks,True
jureen25.bsky.social,,did:plc:lobh3zieml42foqzi4aemzgt,True
heatherjbradley.bsky.social,Big H 🎀💎🫧,did:plc:izacnxck7wzvajrrgy7h3c73,True
toddlambert.com,Todd Lambert,did:plc:r5pj64joaywqnvk2obembpt7,True
cjpexton.bsky.social,Carolyn Pexton,did:plc:wx724iyxhrfxcnizd74k5kzc,True
mnjohan.bsky.social,MNJohan,did:plc:nj3ie2errmofhagkzricqzo4,True
mechele63.bsky.social,,did:plc:wk4c327cwlrldvrxtuddzx65,True
marianbrez.bsky.social,mbrsln55,did:plc:7ucmtxgtopc2mbgmlbr6qaup,True
mediabusters6.bsky.social,Boehlert Media Busters ,did:plc:naxmvvxmg2ihdqj4l77e6nu7,True
ablochnb1.bsky.social,Anna Bloch,did:plc:qv3zvaxfa2podhm7fxgxq5gh,True
hurpasaport.bsky.social,Hür Pasaport,did:plc:viuql6vldhna47b3li7y35z6,True
ptown1.bsky.social,Donna J,did:plc:mlsuzlhvvf4ptd7wlnw2jq5l,True
upperleftwa.bsky.social,UpperLeft,did:plc:xuw6m5ox7qvijuyzj2lylvdf,True
screamqueenauthor.bsky.social,"Megan Montgomery, Author",did:plc:mn73ovfraahjz7vtc73vvthc,True
foxywitch2.bsky.social,,did:plc:53ajjad2zkcckzgt6q76uibh,True
simonjward65.bsky.social,Simon Ward,did:plc:42m5x2cktgscakmpag7z7twc,True
mhilt81.bsky.social,Michael,did:plc:crg3bxm3es5x4jhxa5zu5a33,True
justequality.bsky.social,CHRIS 🏳️‍🌈,did:plc:lm4lpkv3wgb7p4yauvxqj5o2,True
lucillekyote.bsky.social,Kyote,did:plc:l6zubrivlb5qbr7z5ro3bifp,True
motherofkittycats.bsky.social,Patricia ,did:plc:xlabald43y4ilijhu52zabza,True
scrappymom.bsky.social,Scrappy Mom 💙,did:plc:zi7tt6hgnvvpupnab7pr2yo6,True
resistancerising56.bsky.social,resistancerising56🇺🇸🦅🪷,did:plc:bmrc37hchhwavccxt65523ci,True
jujubeeeee.bsky.social,Jujubee,did:plc:pzrmb3odkinr2k66tlpyvlkf,True
kleytoncooper.bsky.social,K_Leyton_Cooper,did:plc:dqfg6v4mmdfzjqohzhpadonc,True
runningwino.bsky.social,Oncology nurse for Pete 🐝,did:plc:ogh4tsgjho3tnb2oyhhcxg7a,True
tmask1234.bsky.social,Not Trying To Be Humble,did:plc:zkqhgik3enrmrxs7gk2vn2n3,True
themosersaurus.bsky.social,Lord Rev. Dr. Dude,did:plc:qty5yt5lrjmphuwq6fvcyqfn,True
dakittymom.bsky.social,colleen,did:plc:xy6r7dlurlqbgcq746rz5ch2,True
banesmom.bsky.social,,did:plc:g7widzrh33xopbisg2sk4mjc,True
greatunclecharlie.bsky.social,GreatUncleCharlie..Um.. Didn'twedothisB4? Wait..He'sA Jesusdude?,did:plc:26fmovwg7zcr75ieyun6smnf,True
fubarrio.bsky.social,,did:plc:qnhqzpho4unzzg62wxacmdgn,True
lizardrath.bsky.social,Lizardrath,did:plc:nvydxsmkraz7duh73yjg4hs3,True
imamad24.bsky.social,,did:plc:pqnxqossmwdh3r5a6b6367j4,True
kitkatcatiebell.bsky.social,CatieBell💙loves💙you!,did:plc:gx2hoysz3nrcpyfbgb3oyfu5,True
onecooldeb.bsky.social,Deborah Baker,did:plc:g7ui35oxe7eebv4lefvjl3qo,True
502sheaday.bsky.social,Shea,did:plc:nfe6hf3ojwhvjiy43cuadllr,True
koolfonk.bsky.social,Ken,did:plc:djitq7zb7zjohq6wzpk6lsjz,True
democracymichelle.bsky.social,Michelle likes democracy.,did:plc:qdyvmdgqk3bt2aejqq4zwki7,True
phoenixblueheat.bsky.social,,did:plc:tjcs4mne7cxqrabhv3uyupio,True
heathermbn.bsky.social,Heather Nicholson,did:plc:5caelpjybfmvukch2qzyrd33,True
lioness1222.bsky.social,lioness1222,did:plc:p4n76i7pgsrmkqkmra4mozlt,True
reggiestein.bsky.social,Reggie Stein,did:plc:tqhdrivnh7zq4f5upt46lcav,True
chicagoan1962.bsky.social,Chicagoan in the desert 🏜,did:plc:462pt6aykap35hrwtwjofkft,True
charlierice.bsky.social,Charlie,did:plc:4b2az45nt455p5636o3p33ak,True
weinhous.bsky.social,Marty Weinhous,did:plc:pbvmxklopbgrq3lpvn7tspg3,True
davidicouldbewrong.bsky.social,David,did:plc:muxjzvpy2or3jwxgmfcl46wl,True
bvezey.bsky.social,Bryan Vezey,did:plc:6p4tbpmhc6spbep6h4qruu7k,True
miketzu.bsky.social,Mike Tzu,did:plc:3p4z2wzjl3hlde7jcqi2jhjw,True
ashleyshepard.bsky.social,Mrs. Shepard,did:plc:gwelv6kwayebzmwzlposvbrc,True
carriehindenach.bsky.social,Carrie Hindenach,did:plc:r7im5n7bssligfwc2pzbqwvt,True
starrieskies.bsky.social,Starrie Skies,did:plc:g6cb4x4g67645dam7w5nmums,True
mizter4you2.bsky.social,Pravesh,did:plc:hexagtmn343rdyyurpexwinm,True
sherbear124.bsky.social,SherBear124,did:plc:bnx3xrxaowdei3gayr6rr5mu,True
purplechef71.bsky.social,Dark Shawn Bubba Andrews,did:plc:fsjh2drej5sjfntkym4e4x6a,True
charleswjacksonjr.bsky.social,,did:plc:324sf4tx34eumgjh433hy7ac,True
elliotgc.bsky.social,Elliot GC,did:plc:a2x4niq7ta6prp2hqm6jhtv7,True
lissthesassy.bsky.social,Lissthesassy,did:plc:wqpmmftxow36wjgmdf4aa7jp,True
dhamer9501.bsky.social,Dennis Hamer,did:plc:jbhh2m4qefkeot7cuqbhlnwy,True
chrisdkmx.bsky.social,Chris,did:plc:2ruwqwzrxxzdmkbxce3kzdls,True
quietlyitsme.bsky.social,quietlyitsme,did:plc:ejkqxf5pmgsexc4qzuhse37b,True
fatjesuswv.bsky.social,Fatjesuswv,did:plc:kxgmw6sg3qrwjgkyzjbcbfvx,True
laurastarkey.bsky.social,@Laurastarkey💙💙🏳‍🌈🏳️‍⚧️🌊NO MAGAS❌🚫✋🚫,did:plc:uzesjpbdnh6qzlxe5vdglkhq,True
dianejhuff.bsky.social,Just Diane,did:plc:3orxclalcjdeltw2vfnf3rh4,True
jayjay35.bsky.social,JJ,did:plc:3es7frnmtydkeruiicu6ejqx,True
gmajacquie.bsky.social,GmaJacquie 💙🌊🌈,did:plc:jdjnp6hhc7g6czfmcajo2v5f,True
quickchange.bsky.social,Camille,did:plc:wmwj2xz2rnfl25533vbfswmv,True
planetary-citizens.bsky.social,Planetary-Citizens,did:plc:4vd2jcvtuoan7bv5cpc4cuwn,True
mzcreant.bsky.social,MzCreant,did:plc:ugfgcbqcqcoblnyke4rvrmfw,True
incorruptible69.bsky.social,Roger IxPx,did:plc:jstvosb2mimf4u7bgn3eu32j,True
xmd1001.bsky.social,K. N. Gluckman,did:plc:bw3aparpljze7orvx346qgqz,True
drwentz.bsky.social,Ericka Wentz,did:plc:4ozjqnxr6oapmh73n5waskw6,True
salabat.bsky.social,,did:plc:vgneolmwthwe7i6kb3yq3k4k,True
rickiie.bsky.social,Rodriguez,did:plc:vxlmhj4adhbzbtlkpg4o3c4m,True
gwjewell.bsky.social,Greg Jewell,did:plc:3vzcda2ohigyt44ikjhchqwe,True
yankeevoter.bsky.social,Yankee Voter 🦋,did:plc:d7xx6rzdniakozvyqwfl54iz,True
mrals.bsky.social,BAMAZ28,did:plc:v5vfzmxihczts5kned6s62ss,True
loccconsulting.bsky.social,"Laurie🇺🇸~ 1,219,487 dead Americans bec of Drumpf",did:plc:r664emcr6ecl55ikkegs72ow,True
renelouiera.bsky.social,Rene Louie Ra,did:plc:k4mt64gcpz2ztbpeddtz32w2,True
luv4americalv.bsky.social,I'm Every Woman,did:plc:4a3svcm5diywfdx7hzt2as7u,True
umarqureshi96.bsky.social,Umar qureshi 96,did:plc:otaotx36j5ci5hbarbrfz25m,True
skorlaw.bsky.social,Stephen Skor (SkorLaw),did:plc:eriljidqg2fmxzoth4tahpv4,True
pistlib.bsky.social,,did:plc:3m7co7mjtedkszfv66vgd7b5,True
tracywortman.bsky.social,,did:plc:swonm6462d5w52watypxgfjo,True
peacealien.bsky.social,Peace Alien✌️👽Looking For Good Trouble👽🇺🇦🏳️‍🌈,did:plc:rxeenpq2ovqjjg42qmge5rgo,True
robinadupuis.bsky.social,Robin Dupuis,did:plc:vivensa5pwphkg6ekquj6tpi,True
feli59.bsky.social,FELICIA,did:plc:gnwtmuz74irecuiec2f3o5nq,True
justmejanis.bsky.social,JustMeJanis,did:plc:s3hjabo44iah3pbybz2ah6gy,True
monarch-buddy-fly.bsky.social,Monarch Buddy Fly,did:plc:un3xqptr5oe3mo2kodhcelnz,True
rubyjayne.bsky.social,RubyJayne 💙,did:plc:zlu36kjzgzqjupdu6kmg625k,True
m60zgcbmkd.bsky.social,,did:plc:bgo73zsolic7k5wf7iogzt7o,True
disu72.bsky.social,Disu,did:plc:xia7consa7pxxdo7zjhcs6gi,True
coffee-alice.bsky.social,Alice,did:plc:77c2kramh67pimjlytvmh3we,True
ashleymf1983.bsky.social,,did:plc:z5mgzfmq77uht2an2ooeucrs,True
betsyjolley.bsky.social,Betsy J,did:plc:m2jmg6wjkn256dzssqwkdkq6,True
doggonedomino.bsky.social,Doggone Domino,did:plc:6ppebbkckt3555x53nlhtirc,True
imaflosser.bsky.social,ImaFlosser,did:plc:xxqnak6biuosjcmeg6nj65rf,True
scottboren.bsky.social,Scott,did:plc:shxfleqtrvbudtko6wsw6277,True
sorvarimark.bsky.social,Mark Sorvari,did:plc:57ciezbv37fljmbd5evemnok,True
marissablscamp.bsky.social,,did:plc:tkdjitvlgwqchhvqxbg7rav6,True
carsonwest.bsky.social,Carson,did:plc:kofzdlv47atoawcka5644d5v,True
gary261073.bsky.social,,did:plc:gndv42fa7tiehovh4a2cem5f,True
mattkdelima.bsky.social,𝗠𝗮𝘁𝘁 𝗗𝗲 𝗟𝗶𝗺𝗮 🏈🖊️,did:plc:3crxmr7yc2w2eykkdxjzpafp,True
angieseward.bsky.social,Angie Seward,did:plc:3ifuey274r2zwnhgytuhkxtf,True
lynn-in-tx.bsky.social,,did:plc:owojr355pu7duh3lqtxlkynu,True
dadfite.bsky.social,Glyneth Plowstrolls,did:plc:6ul2z5hrqgmre6tzws2rcshz,True
johnnehill.bsky.social,John N.E. Hill,did:plc:ltdlqqfeq2z3heagcr7twsov,True
dwliberal.bsky.social,Mario,did:plc:nektiaksow3qs47d5imz4duw,True
azspring.bsky.social,Arizona Spring Slinger,did:plc:uleloiqrv3jlcezhna7fudrq,True
juliecollins64.bsky.social,Stone Cold Julie,did:plc:kob5s7wcl65fpew26vgk7nub,True
wendimyb.bsky.social,Wendimyb,did:plc:4sp6fgnen2lzhzprxr2e4atx,True
mercytheprogressiveboomer.com,"Mercy, The Progressive Boomer",did:plc:oxedmehyc5xnh3fao2l5xfls,True
rickygutierrez.bsky.social,Ricky Gutierrez,did:plc:nsrkxjs36brgmd7frfxycknu,True
jestastrophy.bsky.social,Jes (She/her),did:plc:ro6evqhune7gm2lddhztwiae,True
teacup-of-bourbon.bsky.social,BaylorBourbonLady,did:plc:ngzbfwfuxee7a2xnsoososcu,True
28q.bsky.social,,did:plc:vk65qq6grvdcomwk473rzx2y,True
youmakemonet.bsky.social,Hanna  Meyers  💙,did:plc:dsfq63dyvsvuxd4l5fczm6jo,True
breezybeez.bsky.social,BreeezyBeeez,did:plc:mefjlccjbpifjqvzd6rucwvq,True
theasinclair.bsky.social,Thea Sinclair ,did:plc:36sn377gnr23i7dnsv43gixz,True
marcussolonius07.bsky.social,,did:plc:2hdhtjost6tu7ev3jcmwzcur,True
texvet1955.bsky.social,,did:plc:nvp56pxotgbl4gsvhiourjl4,True
dirty69r.bsky.social,dirty69r✨,did:plc:fe7gm7ovihjw2e7j2ifh67u7,True
tweeky1.bsky.social,Tweeky,did:plc:nh743tq4fue6mgkx5cnyszsh,True
9carol3.bsky.social,Carol,did:plc:rpsgk3kvxypqjevrgemvvrsh,True
doripeace.bsky.social,Dori,did:plc:yxvlsswc6bgjjgplg6stea62,True
lilyprojp.bsky.social,Kimberly Tierney,did:plc:7llledtupm25ophgs4pd526m,True
sanowarhossen.bsky.social,Sanowar Hossen,did:plc:l2ew22jz4abwh7ymsfrtfpom,True
kristofer2.bsky.social,,did:plc:fjh7dejdgi2s5u6wua5gvfoj,True
beingdawn.bsky.social,Earthbound Misfit,did:plc:53lm3xancvhpjhmu4i2vvu4f,True
jackrusselldog.bsky.social,Jack Russell Terrier,did:plc:7mv5tzh7npbwvmahtgmgpym4,True
davejohson212.bsky.social,,did:plc:6tksp55luugmkwhivfkcv4tx,True
avenuestarofficial.bsky.social,Avenue Star Official,did:plc:rxkleblzggayqxvvhktoejff,True
illuminati324.bsky.social,illuminati Organisation,did:plc:pbtb3mxztb7db76kvqj3pkgz,True
badanalysis.bsky.social,badanalysis,did:plc:4wvhaffogd5fr76nuu3bvroz,True
bobski121.bsky.social,Bob Ward,did:plc:7up5ilc3zrbujvbt264fv4yj,True
sandork.bsky.social,Rob,did:plc:nkyqgpkcwhlhy4r7na5ouyh4,True
harpygirl.bsky.social,,did:plc:k4sllwlkyfp66zcfvj5mofkt,True
odiase1234.bsky.social,illuminati 667,did:plc:xrmjqaetpahi2kyfdx6ibdmo,True
evelynntaylor.bsky.social,Evelyn Taylor,did:plc:xzjgclsm4gvz2355u2tbt2gu,True
hard2please.bsky.social,Karma,did:plc:blslpqigduwg2wjj3eg4jqto,True
lisaw796.bsky.social,Lisa ,did:plc:56t5naq3yqamofayx5vieghu,True
vhamje.bsky.social,TupeloHunee,did:plc:j5m7fgx2ri2pbo3qr6xuyiof,True
kmckmom.bsky.social,mckmom,did:plc:in4np2mjo7nojvcdxldfamwi,True
karmagedddon.bsky.social,Karmageddon,did:plc:dyrv3pgwsentfzb7uc3o4wnr,True
vet1776.bsky.social,Veteran Family,did:plc:gr6lmrnmac6beh63nfvtldre,True
humminbirdlady.bsky.social,Judy 👉We Need a Forensic Investigation of the Election ASAP!,did:plc:jlfm2dtddkk2ggxjzuhx5dqa,True
wasim786ashfaq.bsky.social,,did:plc:z2nrcfy2wircpgpvcnzdcav2,True
gvburnsie2.bsky.social,,did:plc:po23rp45axzoduy7yxi5gyvo,True
kittykat206.bsky.social,LindaInCT,did:plc:lnmepifwz2wkm4ofitjplfot,True
jenga-wa.bsky.social,Jenga 🌧️ 🌳 ☕️,did:plc:okdywb3zjdmhtfbzeskenudl,True
nicholehiltz.bsky.social,Nichole Hiltz,did:plc:umkdmppnmbfkz65p3xdwxyjc,True
nahid007.bsky.social,Nahid Khan🇧🇩,did:plc:7gpuz755ze4aqmwiuhh5u7vl,True
cdbeee.bsky.social,Poppy in PDX,did:plc:ee6nbwa23z73smzo5alnz2kk,True
eroticsally.bsky.social,Sally Franklin,did:plc:istxp73njgbgqngwprqtekup,True
rgolobek.bsky.social,Golo,did:plc:fzpzi6bh4z6qnnl72uxidd6s,True
stephaniecfoxjd.bsky.social,"Stephanie C. Fox, J.D. | QueenBeeBooks",did:plc:eacqduuv4szaprcjgnmdiwph,True
docworldmedia.bsky.social,Bluesky Updates,did:plc:fifqiftpj3oxjvkftc4as3ua,True
whynotfactsonly.bsky.social,Paula  💖 ☀ 🎨 🌎 🌻 🐾 ,did:plc:7ivf3fuotrtslo45s6v6wjsv,True
speckledhound.bsky.social,SpeckledHound,did:plc:c62p6fh4k5sbsxiye3nde7z6,True
topaz76.bsky.social,@Topaz76,did:plc:lykno5sbo7xdyxh2phje7lw4,True
southoftheborder.bsky.social,DAN,did:plc:ojrvdrahht7pabuau2u6uwey,True
sarahpoppins.bsky.social,Sarah 🌻🌊💙🇺🇸🦅,did:plc:5j2o2vmzlwhhbzxi5ws52qk6,True
jackiegardens.bsky.social,Jackie C. @ Jackiegardens@bsky.social,did:plc:jwmsdf2qzypczby55tdlxkbk,True
glastomichelle.bsky.social,,did:plc:gm5mhwqvitoqilge3gwysvik,True
trcyrdmnd.bsky.social,Tracy Redmond,did:plc:jradvuqvpwhjxrroya5n6be7,True
msbhavin.bsky.social,,did:plc:puspf7spjiaudx3lw4aqysbr,True
losfluffies.bsky.social,@losfluffies,did:plc:ycgpjvhw2dkt7bzysakqnjow,True
skdelph.bsky.social,·.·★✨SK Delph✨★·.·,did:plc:rz42pbyvgv2cv2in4uktvx75,True
memocastillo.bsky.social,Memo Castillo,did:plc:ynbvmx5dsoyz7waldghts42v,True
witcheshut.bsky.social,NGaines,did:plc:ouodjjllsdjdc3vm4nmemis7,True
davidleavitt.bsky.social,David Leavitt,did:plc:a6g23vezflvebvmaqngfwcmn,True
kjheartbreak.bsky.social,Fairy🌸Goddess,did:plc:xeriheiocvh6s7zny3xusqmp,True
yanygal.bsky.social,Cat music,did:plc:6qzxv7zhqfra4cdz2htuakk5,True
greenvistas.bsky.social,Christine ,did:plc:fmpjrzz64mmvuahu3nubk4qs,True
kimo90210.bsky.social,James aka Kimo,did:plc:wwdpm3cdyg34nqpbvrib2lo3,True
resistancegramma.bsky.social,,did:plc:imxwuv3wn6yhi5lsstqabfii,True
cali-chiefsfan.bsky.social,,did:plc:oj7yqtlmsfli5kl5f6tiqfu7,True
faithgrace7777.bsky.social,ATACMS for Ukraine NOW,did:plc:ewaill36w7rntg3oq6imifjb,True
graybow.bsky.social,Graybow,did:plc:yqrghg6nzaa7b22rohpk67vo,True
honey15badger.bsky.social,Isabel,did:plc:ldhmcqnz336mcetp5wetqryk,True
lilmama55.bsky.social,,did:plc:hzsgmdpeqvo4te5xs7pvqtcs,True
fmhar.bsky.social,Vivat Populus,did:plc:r2hvywuwaxk7gfvcncqepoqs,True
chiefmarkh.bsky.social,Mark Holmes,did:plc:3o6vly74eduscj7dkobc55vo,True
fleksiblel.bsky.social,Pleasure is healthy in itself…,did:plc:6fv73hwogiqkoev37ltnydss,True
supremebeingness.bsky.social,Supreme BeingNess ,did:plc:rhtbnhic6bxznggmsrbvjuuw,True
saqib09.bsky.social,S,did:plc:qtdemkawy5fn4r5r45nuloh3,True
girlwithaplan.bsky.social,Amy 🌈,did:plc:znjq5lmqgs5cv46iip6r55t5,True
motherfer.bsky.social,Kelly,did:plc:f72ityxj72y7rck4tp3ifyge,True
daniellelam93736.bsky.social,Danielle Lam,did:plc:fonwjcxaeyga7o5sd5qmsjhn,True
sa518.bsky.social,,did:plc:ra2zfpfu6cfdk6qgtdtfug6e,True
r3dh3dgrl.bsky.social,R3dH3dGrl,did:plc:kqhcogc2pjrozjlfe3pzexim,True
jojoismyname.bsky.social,Joanna Owen,did:plc:p6rklrd4w7subnnrll3ucash,True
timnc.bsky.social,Tim,did:plc:ch3pvgpvmtv5gw4revyharop,True
idahoblue.bsky.social,,did:plc:w7hbbj6poxyvgtx5f4pvzcsm,True
lisajab.bsky.social,Lisa Jablonsky 💙🦋🎨📚🌊🎶😻,did:plc:baulb56wzsu32amvx5r3ytpw,True
justaguy1975.bsky.social,Just-a-guy 1975🏳️‍🌈,did:plc:tw4qgfggthemccx655tpcklf,True
aleianjack.bsky.social,Aleianjack,did:plc:fum3w4xzx34oraieuoexypw5,True
proudcdn.bsky.social,Lizbeth@proudCDN,did:plc:tgbyvtsw3u2tkjk73vh3luoo,True
earthmothersacre.bsky.social,Earth Mothers Acre,did:plc:dwfmxkusjebpxkakxcmpeb4u,True
plasmawhisperer.bsky.social,Jacqueline,did:plc:7jclixhohgczymrwrw4fhjbm,True
rubydeuxdetroit.bsky.social,RubydeuxDetroit,did:plc:bunfdqg7rzx6dxyl2dzm5zsh,True
truebuddhism.bsky.social,John Charles Harman,did:plc:2xmyvvah336otkoum3awqxgp,True
decembergirl.bsky.social,💙💙💙,did:plc:6rjeh34lowakah32sgtthkdx,True
katresister.bsky.social,KatReSister,did:plc:cn4wltdfq6ikm3qvzu33qtpa,True
leafonthewind2517.bsky.social,Freya's Rescue Human,did:plc:kjbmxamxpw4fggr3hfwqijmg,True
tconklin.bsky.social,Tammy Conklin,did:plc:34vrjgaqmjzlkdo7zvqob3dy,True
jose101.bsky.social,,did:plc:gwa2euqidzqlhehrbkw7bsbk,True
wewix.bsky.social,Sandy,did:plc:q5tqdn6xkpue5rwhp235o67s,True
belladaniels85.bsky.social,BellaDaniels,did:plc:2rpo3xbbp2lasordtj4sah5c,True
factsfirstalways.bsky.social,FactsFirstAlways,did:plc:hch6sbk5no6dxapds6qk4ra3,True
melinda1313.bsky.social,,did:plc:bizl7axn5hgiyhxj4am45ogv,True
shonnaschroedl.bsky.social,,did:plc:ijfj45zanxuejbfym44pn4p2,True
evangelosk.bsky.social,EvanK 🇬🇷🇨🇦,did:plc:fxrvxanzjgapve2vjft3745t,True
wokemike.bsky.social,Mike,did:plc:kaoh2f4agc5jlh5vi6fpzclt,True
robertveres.bsky.social,Robert #EveryElectionMatters,did:plc:ivr67auopxsmaxbqrnvos4fj,True
judithbolyard.bsky.social,,did:plc:iokqyt73vzoa4f3mboyyf7go,True
divscotty.bsky.social,@Divscotty,did:plc:e7hx7zwwz3peuhjf5ztjwklz,True
smalljane.bsky.social,SmallJane,did:plc:evct6hfues35y2ds55d3uhok,True
asap11.bsky.social,,did:plc:bjiza2x64ft3dvnhmaclcpkh,True
barbinca.bsky.social,Barbara,did:plc:cifdnenvawrvvpqpfgikjfsi,True
mrorcintor.bsky.social,Mг Иван Oгcinatoг 🇺🇸🇺🇦,did:plc:gqt2i7nfvtbswqoaxjlh2zh2,True
shirley1209.bsky.social,Shirley Smith,did:plc:fmoy2ztwczngcdjgckzmsgwp,True
openhwy.bsky.social,JLifeMyLife,did:plc:elqxrkamlpzspmlpcpnciec4,True
nirmaldevkota.bsky.social,Nirmal Devkota,did:plc:6d7f332xr33veewidqjlrrab,True
artie2603.bsky.social,,did:plc:wskr5vtw4solqhqbhkmbpgwm,True
mohammond.bsky.social,,did:plc:w7zqoditwpeg7xdf7g3o5myn,True
desertyeti.bsky.social,DesertYETI,did:plc:rk74duk42tiljbpmcvn2nrzd,True
tented19.bsky.social,fuc ruzzia,did:plc:5owkdwganasq3pwozlf662os,True
biscuits-buttercup.bsky.social,Jim Hurst,did:plc:7bbrojnghlizjtgxid3pwfdt,True
dharmalee3.bsky.social,Meidas_Lee,did:plc:y3wyn2keqln5hdywt7btznbj,True
gigil4.bsky.social,Gigi L,did:plc:yrekpsnkg4rbqipv5j5jfcdf,True
brityoung.bsky.social,Brittany Young,did:plc:6bsvmbywzig6l2o7pi2g2a5d,True
jazzysunflowers.bsky.social,JazzySunflowers,did:plc:ffdr4didnvjzpbxkp5qflqax,True
victoriaann234.bsky.social,Victoria Ann,did:plc:xm3crdamnhr7swofrnmh2hfn,True
hbc88.bsky.social,,did:plc:v4uwkuc7lyfra2vc7my2ocau,True
robertmccarthy42.bsky.social,Robert McCarthy,did:plc:hojjavispi6odrovwfzaqpdd,True
integrityfun.bsky.social,Di,did:plc:64rcnygyfja6xs5u6b5jnq6q,True
deathwatch22.bsky.social,Lady Ash,did:plc:vpp24jhgeiwyzbwlamhyo27r,True
colormenew.bsky.social,Michele,did:plc:7yd45ipww6wu7xouqhfpnu2v,True
janmoopoo.bsky.social,,did:plc:l4fqb3coooy7mb4pgaf7iyd5,True
jakye49.bsky.social,Jackie,did:plc:zfiqn22x5wb5v425me7n5nkt,True
artlasdraws.bsky.social,L.A. Michael,did:plc:npqwsu6gkl3wkjuhkvsnntsq,True
eloniasstylist.bsky.social,Nancy Mercurio,did:plc:umzqvkmwvovqarlzuk5zvn7g,True
newsnviews.bsky.social,news & Ⓥiews 🇺🇦 🇺🇲🌈🏳️‍⚧️,did:plc:uz2y2usupmxzofs3n4vcxvbh,True
juliethewarrior.bsky.social,Julie the Warrior ,did:plc:54mo4ufq54wvo2cuogd5lcyw,True
beachgirl43.bsky.social,Beachgirl43,did:plc:4kqpgyg4wctjnvqe7qo4aefm,True
lynncc.bsky.social,Lynn,did:plc:oancpfjuiij2h5zqd54eomu7,True
tddonnelly.bsky.social,Thomas Dean Donnelly,did:plc:zddsjqvhpzp33nflqp4mzsmb,True
kinddesigns.bsky.social,Kind Designs Art Studios,did:plc:y6g6t44irveinnjgxw53bzch,True
reclaimamerica.bsky.social,Republicans Against Maga,did:plc:utoncswurgktfdhpfqnaraoj,True
ladygabber62.bsky.social,Susan Madison Trudel,did:plc:chjw4nvytyhtqmy3srqzgslv,True
truthseiker.bsky.social,,did:plc:riybynt5xdpruofasg4stvbj,True
shortbusworld.bsky.social,D.A. Perry ,did:plc:rbfb5fq2xuixfe66qjttilk3,True
laredo250.bsky.social,Laredo🇨🇦,did:plc:5owyrdzfoydv5zbm64hogudn,True
thelibertypear.bsky.social,TheLibertyPear,did:plc:atnbskbs2ceelndcdyst5plm,True
grmammatam55.bsky.social,"Baba,Gido ""supported the current thing"" too!",did:plc:5x4xrd6spk6tvcdwfje4flwm,True
