Handle,Display Name,DID,Follows Me
anteyetheist.bsky.social,AntEyeTheist,did:plc:7ja4qipiwdqmgslpsw6pk2bj,True
noesister2.bsky.social,Bonnie (HensNtheHood),did:plc:u4nl6aqp3l5w2zs7pd3hj7is,True
joshed.us,joshed 💙,did:plc:myemgu2dokvglvwsn3sfiikj,True
goingcoastal101.bsky.social,JMD Rdh BS,did:plc:3l4acrihgmkdwqy26rdusix5,True
toobsy22.bsky.social,KarenB🌊🌊🌊Vote Blue!,did:plc:ffliqnki3eerv7jxabewmec4,True
pattiwon.bsky.social,Pattiwon will do,did:plc:t7nh2hm6xhyqpw6kzapm3cxf,True
cbri914.bsky.social,Cbri914,did:plc:jfzaotkq5n7szcxzojutamje,True
resistnow2024.bsky.social,Annette,did:plc:j3mtittvq5x4fdfmg2gtyohx,True
noraphron4ever.bsky.social,@noraphron4ever,did:plc:vfprdv3pff6vbqdyshyieujj,True
markmywordz.bsky.social,markmywordz,did:plc:fcf2dejlcijj7zozkhbrrd76,True
tinkabutler.bsky.social,BlueGlowAgave.bsky.social,did:plc:hlrfvj33uhinafx3q3nfmkdc,True
luisgonnewengland.bsky.social,Luis Gonzalez,did:plc:aon5luydc5hkma4u3npumojv,True
rich-girl.bsky.social,Rich Girl,did:plc:qefg5gnhygl7uathtixe4jie,True
kkcohn.bsky.social,K Oh K,did:plc:dnhhgp7oytzitd6ova7w6gcd,True
havaneselover1.bsky.social,SabraCadabra,did:plc:ahwbdlda36qrmpikxb5xk2we,True
learner4life.bsky.social,Learner4Life 💙📚☕️,did:plc:3utmafpxpmfwf5omkeei6vdj,True
heigeboehm.bsky.social,Heige S. Boehm ,did:plc:n43zgymf63vbwiikpovd4yjo,True
soundlessaolcom.bsky.social,Deb from GA 💙🌊💙,did:plc:epq6byajd4fvuv5gpacia2l7,True
tyranthater.bsky.social,TruthToPower,did:plc:wvwpuprgvu6gke6u4r4ldugp,True
brifal13.bsky.social,Brian Fallon 🇺🇸 🌊 🌎✌️ ,did:plc:rtzlahwdmp45w5q3redifeo7,True
resist2025.bsky.social,RandyResist,did:plc:wyonypnkmaqvqbfhotdchpri,True
justice54.bsky.social,Justice 54,did:plc:kni3xxl664v5sv7qwy6ayjus,True
nanarocks.bsky.social,LindaFromIL,did:plc:l7s2uqc2vqfwzf6sgzjrvowf,True
jummar.bsky.social,Jummar,did:plc:aqtayfw7ds3bvr3544cwunpe,True
bouncingtazzie.bsky.social,Tazzie Belle,did:plc:uuaeotvfnwdz6uq7aw3yxshj,True
deskatcat.bsky.social,Are you Registered to Vote? 💙,did:plc:p4pivds7gsuk54g4cm6mjg72,True
trummo.bsky.social,Tony Rummo,did:plc:nhtueh6jqrsd7w3oep5kd35u,True
tracy1499.bsky.social,Tracy,did:plc:bici5inuwjojnczvpfhe4kki,True
pdxeleven.bsky.social,Tiffany Drastic,did:plc:5safoqv4vfqvl6jint33o2pk,True
andrewmceo.bsky.social,Andrew M_CEO 🇺🇸 🇬🇷,did:plc:szb2trl37bymn5rstoa3v5wl,True
maga-focker.bsky.social,MAGA Focker,did:plc:uxlwn267y3o5bppge5t5bnjr,True
willyishly2.bsky.social,,did:plc:wo537dylbe23klbexwt5ynjx,True
douglasreber.bsky.social,,did:plc:avozzovv5fgdmofru5nte4cf,True
voteblueyes.bsky.social,Brandon Mac,did:plc:j4n2ctwskmf24ddppxx3xqvm,True
peepmomma.bsky.social,PeepMomma  ⚓️🇺🇸💙🌊,did:plc:ew25a4dibelotyauto7abtqc,True
patsfan6290.bsky.social,,did:plc:awtyafmf5f6wq56pphpzde4g,True
bf-rochester.bsky.social,Bill in Rochester,did:plc:lubm2f2u7x6brdjphaspt4oe,True
lisagauvreau.bsky.social,Lisa Gauvreau,did:plc:5ahefyrjsion3in7uyclshmm,True
ezrider.bsky.social,EZ Rider,did:plc:le6iee5rs4q5xovmdrjz3ccd,True
bondmindy6002.bsky.social,Name’s Bond…Ms Bond 22💙,did:plc:jo3sbjuf6q6sexvsawqmcngg,True
suzyqfit4u.bsky.social,SuzyQ,did:plc:2i2iy5ve4exw3nvyreimq2pk,True
prideofbeinggay.bsky.social,,did:plc:blqq4mxzsy2dvu67cihfteu4,True
funmagamemes.bsky.social,Fun MAGA Memes,did:plc:i6prekioon3y734azy3bdslf,True
evanolsen.bsky.social,EvanOlsen,did:plc:rpahaucaoblyztfhivjnrymj,True
futwitter.bsky.social,Fred,did:plc:pe6kczjzkheb2w2f2wiqyac7,True
fondantonfriday.bsky.social,Ms Fondant To You,did:plc:xgjipgc6zoj3cccqrxe5ajoa,True
dbwernli.bsky.social,MoSpresso🦋💙🏳️‍🌈🇺🇦,did:plc:xqdq3s67nkqbm7ma6njx6nmg,True
ladodgers4life.bsky.social,Dodgerfan4life,did:plc:wz2fewfqf7vz7oymfetiewsu,True
chrissydv.bsky.social,Chrissy,did:plc:5tsrzqtduubmec454uswgkw7,True
cocobluesky.bsky.social,Coco Bluesky,did:plc:nei5zaumxnpxst73vg3yavai,True
blueeyedbutch.bsky.social,,did:plc:5uvoaqo7wy5qxa25csqggcbd,True
rodriguezlisa.bsky.social,Rodriguez Lisa,did:plc:ncnsewf4nstkccjq4qwmvk3y,True
kellimims.bsky.social,Kelly,did:plc:e4v72w3e5gcmp6lqc7q6u4lh,True
spikehiker.bsky.social,Spike Hiker,did:plc:wwv7plvcbwnkdlacxxr3aix3,True
keenjelly.bsky.social,Keen Jelly 💙,did:plc:2bvazvg72nfuhvo5dugnzaoh,True
sarahenagy.bsky.social,Sarah Nagy 🇺🇸,did:plc:xndfnwfnyjoyhzdbjnrk2vsv,True
cynthiaharless.bsky.social,🌊Sandy #GunReformNow,did:plc:5dx6zn36g6bz2nb3r6qrhid6,True
betsysblue.bsky.social,Betsy,did:plc:gzuzqv7hczyipxj3cblz3nkg,True
carebear620.bsky.social,Carrie,did:plc:yopuw2wle7hqczixranpyndd,True
cameronlamp.bsky.social,Cameron Lamp,did:plc:6ei72ujrjzgv23d4ou2rkoco,True
allentien.bsky.social,"Allen Tien, MD, MHS mdlogix.com 94,698",did:plc:6tc2t4gmbgju74qr5u5ac7tv,True
planetjericho.bsky.social,JERiCHO,did:plc:2ch2kdzrgnatjumvrrxp2sgz,True
oconnornurse.bsky.social,NurseOConnor,did:plc:hg2xyh2dnmthdm5ziydslzid,True
skyrainsfire.swifties.social,justine,did:plc:xjucxbkirqtnyygdwd3jepul,True
arcticchar.bsky.social,🌬Arctic Char 🌻,did:plc:l6pe4gjuwmzxbdewt7ciucog,True
debbiedemocrat.bsky.social,Debbie,did:plc:np5jj5fa33e4zdyewy6tkkww,True
dangerousfruit.bsky.social,"Tim, the childless cat dad 🇺🇸🏳️‍🌈🇮🇪",did:plc:avsice755pi5plpzcvihsqhc,True
shannonalis.bsky.social,Shannonalis,did:plc:byf4lrvu6emqfftrwnbunfwa,True
nebro.bsky.social,NEBRO,did:plc:2uvuiwknitui5dn7ysrygvio,True
mattierae.bsky.social,MattieRae,did:plc:jsqmci4tlpvr4pu3yov77xzh,True
akwfalcon3.bsky.social,,did:plc:baqxtu5wzfydj6ukz62tcvoj,True
mom2three.bsky.social,mom2three,did:plc:44xgkdblaqobgrqbtshgjn7j,True
blondiebombshell.bsky.social,Tracy,did:plc:vd2xd4wxgmmkya2my2bifxg7,True
birdieguy.bsky.social,Alan 💙⚖️⚛️🥁,did:plc:refbbijibnvrrhgijhzjr6he,True
cobra1935.bsky.social,Benny,did:plc:mmdnjp7cy7kdr64f26sdszje,True
beaver58.bsky.social,Ren & Stimpy,did:plc:62nwopqhdmrbfb4kt5w7dqjp,True
subdude.bsky.social,The Quantum Mechanic,did:plc:tsfpb3iq732t6cdwz35yzw7j,True
boilerkitten.bsky.social,Boilerkitten 🦅🇺🇲🏳️‍🌈🏳️‍⚧️🇺🇦🌊💙,did:plc:vwmyaloydmpprjtpkuxruepk,True
jcoll4.bsky.social,Julie 🌊🌻🇺🇦☮️🕊️🏳️‍🌈,did:plc:qpmx752brih4exf4mfaafnb7,True
maestramarney.bsky.social,Just Me Marney,did:plc:s4lug47txma2zlumu6jyoktk,True
larsed93.bsky.social,LORENZO24 ,did:plc:wtkyonqio6p6rcmdb6jbbzbi,True
grandma5.bsky.social,,did:plc:emljn3krm6y4lis2dol3re6o,True
brend69.bsky.social,brend69,did:plc:myhcnvw6bp2xdkgbo5y2mavy,True
apmarie.bsky.social,Antipatriarchymarie,did:plc:t6jwag7umn54dns32tjyivwk,True
kiwibeat1.bsky.social,MABW  🌊💙🇺🇸🗽,did:plc:5bffuc7eidwdxzsndjdykof6,True
annie-resists.bsky.social,Annie Resists,did:plc:gztrpsy46nfw6xbsnmccdovm,True
rowanresists.bsky.social,Rowan,did:plc:simylxhja7zcnoarv5wo2gyu,True
viv43.bsky.social,VivianC,did:plc:zz4gtrrblscs7h4mdvydvey6,True
jarhead80.bsky.social,Ted,did:plc:nxj3gbn4fgdfgivmrcih5y2u,True
kirby.fellas.social,Rebellion Cats,did:plc:32nnmhekuburxuxt3bogzvfp,True
qitty1.bsky.social,🌛⭐🌜ThatWitch🌛⭐🌜,did:plc:df7a3hug7lhxsnlox7h7dnqf,True
mzeetee13.bsky.social,𝓑𝓵𝓾𝓮 𝓢𝓽𝓸𝓻𝓶 🌊,did:plc:mupflovfi5p7optimtzoeula,True
cherylbluewave.bsky.social,🌺CherylBlueWave🌺🧷🐈‍⬛🎶🇺🇦🏳️‍🌈🏳️‍⚧️💃🎨📸🚀🪡,did:plc:aijwjbqn7gbcvinombzln2n6,True
jerseygirl73.bsky.social,💙Jersey Girl💙,did:plc:rhuidnv5a7766jxf5tmbwjit,True
crystalsw.bsky.social,crystalsw,did:plc:gblxiqulbekbglgcs5q62vt7,True
angelawest.bsky.social,Angela West,did:plc:xtffa5pwxd5q7dkrwotrco25,True
theavalanche.bsky.social,BobEllis,did:plc:fwm3oy7kvgy5l4hpav76gfln,True
heidihell.bsky.social,Heidihell,did:plc:a3b2awahhv7snnbqibhhcncg,True
gseabhac.bsky.social,GSeabhac,did:plc:6mvlt3n2xo6xcdihpokspq2o,True
stormingb81.bsky.social,Brian #MSAwareness,did:plc:u6njnxdkq6i4vharckqpedut,True
youtalkingtume.bsky.social,"He’s a criminal, what did you think?",did:plc:resu6yjfzxwvrkr3hx3rkmq5,True
cajungator.bsky.social,Bayou Boy,did:plc:mgzfdtvwuykidoe6fffnim7g,True
desifranklin.bsky.social,,did:plc:3odbthau7ljt2jdm2nw26l4q,True
yapyacht.bsky.social,Wetterer1,did:plc:bd47h5e7zn6ust7bu5iu43xe,True
vox-n-the-cosmos.bsky.social,Vox Populi Resists,did:plc:zbjcxwpdr6ailznfcy2yjyzb,True
enchanteddream.bsky.social,Le-ag ,did:plc:z5dfx7j2ziseh4ntfj2pqivk,True
mrsbeasley.bsky.social,Mrs.Beasley 🇨🇦🇺🇸,did:plc:lj46hsn5qbwrfa2v7tiildxm,True
1958fro.bsky.social,Rose 🇺🇲 🇺🇦 🐩🐕🦮🐕‍🦺 🐘🦒,did:plc:oj6qlvym3rmtcpcvo4ukn7h4,True
katarinakriz.bsky.social,🕊️~KatarinaKriz.bsky.social,did:plc:olld42lks5rnm6zwpzul2mcq,True
erikalyn22.bsky.social,Erika,did:plc:g52p5gqbthzdqmm7nxso3pel,True
apeacefulplace.bsky.social,,did:plc:kxpbndcthekif7p5bammgblb,True
deedee2213.bsky.social,💙🌊Salty In FL🌊💙,did:plc:an6sg72plpg3scilcypw4on7,True
kimhiles.com,"Kim Hiles, Author",did:plc:2bmtyaff6zcfdtocdpxjikjo,True
robwarrior.bsky.social,Rob Weingarten,did:plc:o5pwazhvy6h5ws7d6duqtyha,True
mitchmcf.bsky.social,Mitchell McFarland,did:plc:3lybsptaflg4fnysb2uy56yi,True
nevillemaas007.bsky.social,Nev  Maas Rabinowitz,did:plc:kq6gdf7j4xmjdaaiugu4d6ql,True
raulmartinez73.bsky.social,Raul Martinez,did:plc:r2emhy6bhqgnhaqvdcqox6g2,True
suzala.bsky.social,,did:plc:usnpnugghlunczs6mqila5y7,True
dlkohler.bsky.social,Dianne L Kohler 🇨🇦,did:plc:zjpyypl3ecjbjdbr4e2cmu7g,True
dapperdan247.bsky.social,dapperdan247,did:plc:rqnhafxqcnsyd6ie3zx7kmhq,True
iyanvelji.bsky.social,Iyan Velji,did:plc:uqw3mcybq5bfgrb6v3uwhj5k,True
everybodysgigi.bsky.social,Lynh💙,did:plc:xitotggduyytsad5wgejano4,True
h-amorinforge.bsky.social,CheriNotCherry,did:plc:257i5xxh35d5r7ubiocmcghk,True
truehollywoodnoir.bsky.social,Dina Di Mambro,did:plc:mv6bojyqjoakwx3kndcdhlle,True
1mollymcgee.bsky.social,MollyMcGee,did:plc:wx246zlf7fraykamhblva2jx,True
dereume.bsky.social,φαυʅ ∞ 🇺🇦 ∞ #𝘿𝙚𝙢𝙤𝙘𝙧𝙖𝙩    #𝙉𝘼𝙁𝙊 ₁₃₇ ✡︎,did:plc:ubti4fpe27y7rkxnxmr5wzgh,True
quadcarl.bsky.social,Quadcarl,did:plc:tyf6gzgvqtccabubcqmfavp6,True
independentjoe.bsky.social,Independent Joe 🇺🇦,did:plc:3vu4mv6zgrjjr62wc53uermi,True
pabsaz.bsky.social,PScott,did:plc:spebjqs5zghlrys25haaisbd,True
theartist64.bsky.social,Art.dr.freedom.,did:plc:amj5gldfcehjdm4nvqimcqqw,True
cherebemelmans.bsky.social,Chere Bemlmans,did:plc:bp5jlld35usd2y5qtwwxrrfn,True
cathycolefl.bsky.social,Cathy Coleman,did:plc:4bbr6vd4lbcuildslvx2o2ps,True
trishcbeachinit.bsky.social,TrishCbeachinit,did:plc:qhzlxos3peczmxbp2b722c5c,True
justsomedude57.bsky.social,Don,did:plc:7fjnojaj47k3v5bzfmq2ddhn,True
wokeness.bsky.social,WOKENESS,did:plc:3indw7r6ci7bzbwln36svgmf,True
aftjen.bsky.social,Jen Mangrum,did:plc:nnvf5tpgftxgk43yckjegxto,True
felicity0329.bsky.social,felicity0329 🦋,did:plc:tz2iva4ipfsih4wdsafhxy76,True
willsing4tp.bsky.social,Heather,did:plc:jxgsawjhd62z3sqmndjesotz,True
janjen246.bsky.social,Jan Jenkins 🇺🇸💙🌊🇺🇦,did:plc:x2wbmaynitkzuosamt5nlc6k,True
cherkalleck.bsky.social,Cher,did:plc:6wee64to4marasvhdthfspw5,True
mrsfelicetti.bsky.social,,did:plc:dpa3ox2a5s4dtqdqb6spcyhm,True
malissa64.bsky.social,,did:plc:63mqos7d4qrdyseahxs6vaai,True
erindickins.bsky.social,ErinDickins,did:plc:mvowrolnjwtlsq4tvuxjccbr,True
pghdlo.bsky.social,Patrick 🇺🇸🇨🇦🏳️‍🌈🇺🇦,did:plc:jf24ytea5saal4yx7heeljtv,True
davidd1955.bsky.social,David55,did:plc:iqrzokznn4my33n6kb5h7jjw,True
aggie1994inwa.bsky.social,,did:plc:6rbh7awgsqas42jwy47qdpno,True
beshannonphotos.bsky.social,BrianShannonPhotography,did:plc:nblgcbfabiezghxoz5n6geh3,True
callmesasharay.dftba.social,Laura,did:plc:6xzo7u64z7go52dlg3rbpz6k,True
aspen4326.bsky.social,,did:plc:vwgdek4dcnnytt64hmb6mgvr,True
grannyrose.bsky.social,Rosey,did:plc:cedmobihy26klzfmwx6fox7y,True
bjloth.bsky.social,Bain Lothian,did:plc:m4zfcsbgjtlomj2zzzrhhqtd,True
vanlimm0927.bsky.social,Monica,did:plc:txtfhnywrikdnbiom4wns2xz,True
annapushkin.bsky.social,Anna Pushkin,did:plc:wgzeh4r4hvbhqtfkesmlegdp,True
bobbiefromtwitter.bsky.social,Bobbie,did:plc:xils6hxrapfeywurm5qvnylx,True
iamo57.bsky.social,IamOs,did:plc:nkfe4ypeozzacacpvrep7vlk,True
islandgirl024.bsky.social,islandgirl_024,did:plc:awn4l4rrqfrdzsctx7uwh7hh,True
johnlehman.bsky.social,John Lehman 🇨🇦,did:plc:2i6y4byiim6vydakduuhwvnf,True
stephaniekallio.bsky.social,Stephanie Kallio,did:plc:omrmhquhku774zbbiu3yvfa4,True
underaglassmoon.bsky.social,,did:plc:dua3jomfnysnjaowvswtramj,True
11messiah.bsky.social,Paula Persists ⚖️🔵,did:plc:e54v46ejwojgw72cqmxd4uxn,True
juliw2010.bsky.social,Juli🇺🇸☮️💟,did:plc:ksmz4ynjd55hbesoa4sdh6ho,True
keithengland.bsky.social,KeithEnglandMusic,did:plc:fauoyu5taekjke54pxs4vvuk,True
veronicasam13.bsky.social,I'm V and Sunny is my ❤️ 🐾🐾,did:plc:s7yadkj4qdgnp6cn2b6ms3dz,True
t-mm.bsky.social,Tali,did:plc:v4r7eptict5kapmi442sadcj,True
nothinleft2lose.bsky.social,,did:plc:s2senvlnmankkdcaqwatl5yw,True
kermitwc.bsky.social,Kermit,did:plc:tpb6mvdvajnj2x6wv5tznsff,True
amien.bsky.social,Amien,did:plc:cnkzqttkjdelqhpiwlyweljg,True
elle1.bsky.social,Elle1,did:plc:6yeatkcvzwueij7pdyjj2q7c,True
aa2.bsky.social,عبدالله  👾,did:plc:vuc7h6tur3p224flfpyefpcy,True
allmylovesteph.bsky.social,𝚜𝚝𝚎𝚙𝚑𝚊𝚗𝚒𝚎✩,did:plc:sbfnovykushb3kep3aabq5wu,True
gsdmomma.bsky.social,🦋🌊💙 Swiftie GSDMomma🐕🫶🏻🐈‍⬛☠️🏴‍☠️,did:plc:hubz2km7pnnyk4o6kz3wszdo,True
antifapuddinpop.bsky.social,AntifaPuddin’Pop,did:plc:j2yup65n5fmvbpyruwg5dszj,True
crimeajewel.bsky.social,Crimeajewel,did:plc:6qjhec2s3rkgm3yqupvmbruw,True
timh59.bsky.social,Tim Hert,did:plc:zxdmeierly63rx2gkkoqwjgz,True
techcartel.bsky.social,TechCartel,did:plc:y4ncmgoodnbd3aohxqjuamvr,True
bluewave26.bsky.social,BlueWave26 🌊💙🌊💙,did:plc:uyhw7yqqn5tn223wpsxamu7w,True
ed820nyc.bsky.social,Ed T,did:plc:dg6ceucfa4kfrrkk4kb5aiqb,True
williaskip.bsky.social,WilliaSkip,did:plc:qyq2w7babkzzobabdozjmrgp,True
ljrbekind.bsky.social,,did:plc:izmdatojnk5t7uob2ggggasz,True
concernedcitizen.bsky.social,Concerned Citizen,did:plc:pjr7fomww2lp3q4omxxszwna,True
jewvotingblue.bsky.social,This again?,did:plc:uk2jf4pyvjijzp3ipm5h4odv,True
jdblue.bsky.social,JDvotesBlue 🇺🇸🇺🇦,did:plc:4p37kd5yz2wntq75tqeezdq3,True
wilsonalta.bsky.social,Blue Dot in Stupid Red State,did:plc:pk6e2ygq5ywi5idwrhq2q67b,True
greatauntsheila.bsky.social,,did:plc:o3gzeq4o7qf5dxi4i3k7kvlo,True
rainbowqueen.bsky.social,🏳️‍🌈Rainbow Queen April 🩷💛🩵 🍉🦋💙,did:plc:cnv4ifxidvdw5atl67u2vwrb,True
amysadowsky.bsky.social,Amy Sadowsky 💙🕊️,did:plc:crdearsxq23w6ax3rstvj4pb,True
spicedrop74.bsky.social,Kathryne,did:plc:rvtpd3s5qo2s2azdjum3a6wc,True
thedaddoo.bsky.social,The Daddoo,did:plc:ttsg6ucjpluf6gca3cdiunrb,True
lm444.bsky.social,Lynette,did:plc:xial3qhj6iprrudbfptw7isk,True
jacksterparkes.bsky.social,Jackster parkes 💙💛🌻,did:plc:may7zji5sbgzj3b3ppbuxhud,True
dskaggs.bsky.social,,did:plc:rtc5muqj3spr737sveu6rbp5,True
tisherself.bsky.social,Kim O’Meara,did:plc:enn7nmwvchoyecuyce4bys7v,True
603td.bsky.social,603Lola 🐶🗳️💙🌊 🇺🇸🏳️‍🌈🏳️‍⚧️👠🙋🏻👩🏻‍⚖️,did:plc:owgjziuiz4pjzhrcuzjwyp2b,True
ttman131.bsky.social,Ttman131,did:plc:3v63wmn2k64ywxxlpxzpcluf,True
kathyl-sd.bsky.social,Kathy Lehr,did:plc:fv5nvkmlqtkdim5ybbuhx5gb,True
walkingumchewer.bsky.social,Sherri,did:plc:indxnfkw47rfhq276boprpuo,True
auntiem-aslanian.bsky.social,Auntie M,did:plc:x7q74jj4jrfmni5mucip5aa3,True
mudpuppyaz.bsky.social,MudPuppyAZ,did:plc:4bayl7upqlad6c6b4mhdssmk,True
yval3479.bsky.social,Yunuen M Valenzuela MD,did:plc:56lpohmjpidngkmnptijkriy,True
losttherace.bsky.social,Northwind  ,did:plc:xbqgdtdjqykyon4njtjhs3gi,True
susiemeyer.bsky.social,,did:plc:izmbean4ix6xglwm74vjxzaa,True
purpledragonfly.bsky.social,CraftyMamaKris,did:plc:k4jxwygxwhblw54hepzaddse,True
free2beme.bsky.social,⮘ JE₦₦Ⱥ ⮚ #DemsConnect #NoDemsUnder1K,did:plc:wephist3u5vox3b7e66xojau,True
that-emo-grandma.bsky.social,That.Emo.Grandma,did:plc:sjlsohiellbef25t6xf2b47z,True
edkakredka.bsky.social,Edka_kredka,did:plc:m6lemokdzg756l4vq4g34pi2,True
nandocalrissian.bsky.social,Nando Calrissian,did:plc:2gsj6p7g7wtacqdq2szqltvj,True
marlasinger3.bsky.social,,did:plc:4oq2ks6frx5twqumb22j3ymy,True
socalwoman.bsky.social,SoCalWoman,did:plc:bovl7zmouiovrdtbuzjdgso4,True
cktara246.bsky.social,Tara,did:plc:onzpidh67pzdn2f5xhxmtu7a,True
lonelycicada.bsky.social,lonely cicada,did:plc:ukjrywrt3efjvuyouiy5dbig,True
drharmony.bsky.social,Dr. Harmony (Patsy Evans Ph.D.),did:plc:ap2b2wvozcts4jqny23o2ggo,True
flojustflo.bsky.social,Flo_just_flo,did:plc:hriq3kpdtinhxi6jtw7q6zjf,True
darthtim.bsky.social,Tim,did:plc:qdtdnwaqk5nnsmi2gqhcpg2h,True
chrisshannon526.bsky.social,Chris Shannon,did:plc:q3la6qfpbkv6zmd4yma2pymv,True
jifle.bsky.social,jifle,did:plc:ry5drgmgleuddngfuobisbuw,True
desertattitude.bsky.social,Desert Dawn,did:plc:dgrypwshudzxay5wfsb3y6kf,True
saintcircumstance.bsky.social,𝔖𝔞𝔦𝔫𝔱 𝔒𝔣 ℭ𝔦𝔯𝔠𝔲𝔪𝔰𝔱𝔞𝔫𝔠𝔢,did:plc:tm2ty5tw4fan7754gwlj6w6j,True
plurgasm.bsky.social,Plurgasm,did:plc:xsd24hbb2qagvojlzzxe55f7,True
purpledeacon.bsky.social,Danielle Lamphier,did:plc:anpyj2fpjwpl5gfgwjrvbcae,True
jeffpollock.bsky.social,Jeff Pollock,did:plc:xqb7kr34pshf3dr6yat7hadk,True
tmel1219.bsky.social,,did:plc:eizo32mvfftfultytpt4etre,True
bluepaint24.bsky.social,,did:plc:vbquubzjukfl5mivk7bjg2zr,True
beegeecee.bsky.social,BeeGeeCee 🐶💙,did:plc:nqp5z6qty7o5wb7g6y7jqh3m,True
wipapa5.bsky.social,,did:plc:ytqmtmudd32fautmpxjjegkx,True
arlenevotesblue.bsky.social,ArleneVotesBlue,did:plc:c6abhvielegx4im5wpahrk4y,True
ravensdreamyt.bsky.social,As The Raven Dreams🌕✨,did:plc:p2tkglb5bbd45gvdbk2lgfyn,True
snoozyq.bsky.social,SnoozyQ,did:plc:wzuz5owkwpp55f6psqlw4iew,True
wiezguy.bsky.social,Wiezguy 💙,did:plc:tjc4ryesbogylwp5cu3ld4hy,True
skyladsy.bsky.social,A.Better.World,did:plc:b6vrdoqqqyncxras4mx5mrlu,True
onyourleft1101.bsky.social,On Your Left   #RECOUNT 🌊🌈🏳️‍⚧️🌎✊🥓🥃♏📐🎶🛠🏈🚲,did:plc:u73pjucr2kakoofw54axdtap,True
michelle9999.bsky.social,Michelle,did:plc:ipr3lkcb2hwjmv2oy3mafc2p,True
shiresteve.bsky.social,ShireSteve,did:plc:cdqqif3hwevkaoblr5h22lar,True
citizenrosey.bsky.social,🌎Citizenrosey🌎,did:plc:dak7ftas2ufd7olprz7tp472,True
h4x354x0r.bsky.social,The Hacky Sack Man,did:plc:v5jajoyextarkkxikeeo6z3y,True
russgut.bsky.social,Russ Ranting 💙🇺🇸🦅,did:plc:facagmwy4u4in3b33ei353cx,True
lulusap.bsky.social,Lulu,did:plc:reux6ezumklo3sfc7tpklwfb,True
wenzjean.bsky.social,Jean j,did:plc:qni4vt2mvfwy5h6yja6qm63l,True
derekjsnow.bsky.social,Derek J. Snow,did:plc:rllgbmm5cgtarh6o6zspini4,True
grammyc.bsky.social,,did:plc:xxwfc7h3g7g5wgzyoluiu2oe,True
jjdianem.bsky.social,JJDiane 💙,did:plc:o3dchqdsjgtnt63f734al26e,True
tjbogart33.bsky.social,,did:plc:zofwmblpixrx4wgzwjqvureg,True
kaykosmos.bsky.social,Kay 🌎,did:plc:amsjsz4aqrlhzuozny3v2pq7,True
lorie57.bsky.social,,did:plc:bgromibfm76ov65p5fl5gcxj,True
ditlihi.bsky.social,Ditlihi,did:plc:amdj5ore3az3znpat2tyzdnn,True
jillyblueinabox.bsky.social,,did:plc:k5uzm2fryg5cm6hvv3agzujh,True
doglover.bsky.social,Barry,did:plc:fnbjylz7v4venimtkatzpatk,True
terrimatt.bsky.social,Terrimatt 💙,did:plc:r5pc22qv2v43uf7gque27q4k,True
juice2024.bsky.social,Lucy,did:plc:zpsre5yzuoxeecifnk6avagk,True
carelessmemories.bsky.social,Jennifer Andrews,did:plc:jwqg5clun2nhbdmcjak2auav,True
love4billyjack.bsky.social,I'm gonna take this right foot,did:plc:2pvzyvnmlxvme2cg33j22kqx,True
rogerawilbanks.bsky.social,Roger A Wilbanks,did:plc:cdcssrqvczmhamdpoyuhbz3i,True
bluzar.bsky.social,Tammy Ingalls,did:plc:yxlzhnjocigbssvmt25rmhd2,True
leslied.bsky.social,Leslie 🇺🇸🇵🇱🇺🇦🌊,did:plc:ulsqtvbbzqo53m5sq474uhiu,True
elaineeclecticalme.bsky.social,ElaineEclecticalme 🌊🌊,did:plc:dlnendpyjlut43uvju2j4426,True
rhonda44.bsky.social,Rhonda44,did:plc:3qlmgcx5vcxayj3yvets3dtv,True
deannaeroskav.bsky.social,Deanna🇨🇦,did:plc:57bk2cj6wh3msw6mo5ucyzu3,True
annamollytx.bsky.social,AnnaMollyTX,did:plc:rmwr2kemf5dvwzhhf5tbt2ba,True
billforry.bsky.social,Bill Forry,did:plc:2grlundsq26272evrod7wdgz,True
theghostbitch69.bsky.social,👻GhOsT 🐝iTcH👻,did:plc:ysgt7y5rvonvvsa3vzmk6aw2,True
lindyluan.bsky.social,LindyLuan,did:plc:tqn6yjlocxgx53ahptu2h6ed,True
chrispie22.bsky.social,Chris 🐶 🏈,did:plc:yobnfjggvjtw32lysco5lz6y,True
memoogi.bsky.social,Yvonne 💙✌🏻🐶🦋,did:plc:p7qre234kwtbxtd3xd2ghz24,True
janegi.bsky.social,JaneGI,did:plc:x7nl47x3j6jhkg4kh6bvhfrj,True
russjw79.bsky.social,Russ Wynn,did:plc:sqfissiesxmaw3dwoyuiew6c,True
judefrances.bsky.social,,did:plc:asoxk6fuwnbwdyzt6ytbltvm,True
psych6.bsky.social,Chris,did:plc:wnxc3uu5lrxmina7o6qo63t4,True
adadnamedchris.bsky.social,Chris,did:plc:5ldljcyeohfr6t2hhfrazvdn,True
elonismyx.bsky.social,MFA Russia Mar-A-Lardo Office,did:plc:xx4ursho6mwmyl5wuvw4up4k,True
robinalyea.bsky.social,Og Grammy,did:plc:3iq6hya5kkr2demtmllh4gxf,True
gigitruebluedem.bsky.social,Brenda,did:plc:4mtl2wxajraqj5n56hnk5ico,True
bluemeade7.bsky.social,MichiganBlue 💙,did:plc:t5weo7kegzn7rnnxwr77n5ry,True
