Handle,Display Name,DID,Follows Me
eggs2pricey.bsky.social,Beeotch,did:plc:qdkxqxhcipipdzscm3cs2he6,False
hollyridge.bsky.social,Holly Ridge,did:plc:rccwuwv5s4zz6my2jgymz5un,False
lizard817.bsky.social,Liz,did:plc:ij6jlt6n2zpet7jbojxfyh2o,False
carenleeb.bsky.social,NoDak Snowflake,did:plc:kjftpx6kv2lh3ikwt35m5mpx,False
john62.bsky.social,John from Central  Florida,did:plc:dfdag7hcwi6hqweyp6b4pstt,False
sushynes.bsky.social,Sue Hynes,did:plc:zzg4ild44mbudxkttgck2vm6,False
goodolannabanana.bsky.social,Just Good Ol’ Anna Banana,did:plc:5rs3yp4bzqszzwpaklx24uc3,False
sharibearpaws.bsky.social,Shari 🐻🐾Bearpaws.🐺🕊️🪶💙Blue Warrior 💙🟧🟦🐕‍🦺🌻🐈🎸🎵☮️,did:plc:kqd6asw5zf27jxjf7oxunnci,False
turquoise-cat.bsky.social,Turquoise Cat,did:plc:ownclnmpxk2tqvlbs6hi6fxr,False
nottony.bsky.social,NotTony,did:plc:kupekvlqj42gr3mbl4lxfoyt,False
caffeinescooter.bsky.social,GASLIGHTOVERDRIVE,did:plc:ng44g7oqotym4te2obnq7dls,False
jdluckenbach.bsky.social,Luke,did:plc:46ogobunanoyslrgoo4jqqdz,False
karlshnarx.bsky.social,Karl Shnarx,did:plc:rshlmt672h7y232ewvkobha3,False
luminousone.bsky.social,Carrie Hamill,did:plc:msuqhcrfzs54a5mvg5un64cc,False
pewpewpewmadafakas.bsky.social,PewPewPew,did:plc:4xapi5lzdealq6ifzqbre5yq,False
thereelrandom.bsky.social,RandomWhiteGuy (JDRandom),did:plc:qemcl6cgej3efqxs4x5jiebp,False
peepeetapeisreal.bsky.social,PeePeeTapeIsReal,did:plc:4nohkmnmm475wx2s4gdvoxgo,False
shannabananaa.bsky.social,Shanna,did:plc:nzbj7gzydrsipoxwkzplqond,False
cheflee.bsky.social,,did:plc:6m75sysdntf7xcl44sbeh7rn,False
chronus639.bsky.social,thorax11,did:plc:heateorxjbsmm6r5gizmvenq,False
caroluce.bsky.social,,did:plc:qfjbsmvcdvbkkvepqn7fbees,False
milldam.bsky.social,,did:plc:e2ryzxdlvwmsmw7gfinmjc6x,False
kathrynkatiek.bsky.social,💙 Kathryn 💙,did:plc:grfpb4tlwdca4kkl2ffvpjy3,False
itsmydoodles.bsky.social,Heather ,did:plc:xz3hmzuvesvn2w64fbz3wnad,False
omaggie.bsky.social,Maggie,did:plc:bcjbdaos5vxiltok5b7mqqvt,False
gramlee.bsky.social,GramLee ☮️♀️🎨💙,did:plc:xxcmquqfwcrr3k4apnyv2go4,False
michaeleganaf.bsky.social,,did:plc:vmnjerxwhecrm5emkym4o53q,False
denisedwheeler.bsky.social,Denise Wheeler,did:plc:f7utvjkqbgwfjonqtpfcf5fu,False
kchula.bsky.social,💙,did:plc:jnehzxktjygz5kfz5xf7lfru,False
whatsernamerh.bsky.social,Whatshername?,did:plc:jl5uvpdfw2eulepumdzd7mqu,False
dionmcgregor.bsky.social,Dion McGregor,did:plc:wtj74v4jessq5zlzvjtmmipd,False
kathytrendyprinter.bsky.social,,did:plc:vyofbz6lgdk2bilxsyzi75ua,False
earthkeeper.bsky.social,Vincent - iloireadas,did:plc:6fwdyqbfwn3q2p2pirsbqhha,False
dodea-mor.bsky.social,Donna ODea-Moore,did:plc:racwegijjwpz343hpymybeqq,False
doxiedebbie.bsky.social,doxiedebbie,did:plc:6st6usiwatubes4jumkngbum,False
lissaglows.bsky.social,Lissa,did:plc:6fiunbnrfa44mep35tc3guef,False
katmoon68.bsky.social,Kat Moon,did:plc:q54ojg6wixu6b4bvsirsgram,False
tmac223.bsky.social,,did:plc:6uu2fwjjghpdglrbyigejq4e,False
wigglewigglepoppop.bsky.social,JanJop,did:plc:z473nifbz4wcpuh5fhimnrqs,False
mountaingirl93.bsky.social,MountainGirl93,did:plc:yiqu3bkmk7sgnon6tnseelrc,False
xopherpaul.bsky.social,Xopher Paul,did:plc:kmktxzkaaistuxzis7p2jc56,False
hearme-sayitlouder.bsky.social,Mel,did:plc:ooduqx4a74svmcdimzur2bfl,False
alchemistelaine.bsky.social,Alchemist Elaine,did:plc:2w4cqrwi7xbwrrlo72hbco7l,False
1treehill.bsky.social,1treehill,did:plc:jqkjeq5w2gpve5y6dfirqoms,False
judyannemt.bsky.social,Judy,did:plc:iha5pqsdudo6jsikaxnsbxue,False
thugpugmom.bsky.social,Linda,did:plc:klnc3sx43752vvvmy4u64cyz,False
sunaethomas.bsky.social,Sunae Thomas,did:plc:nmhggxwqeoblnrrl2lwsdca2,False
gb1234-65.bsky.social,Graham @gbragger on Twitter,did:plc:zlmxluxptqruikbqsiik7elw,False
mariopro.bsky.social,paulpro,did:plc:jrhiazkqht2txt7xiixad5v7,False
teddy57.bsky.social,,did:plc:fv3nikxhj473bqtrwiz5pa3w,False
queen-of-casavilla.bsky.social,Casavilla *representation matters*,did:plc:2hkt6ua3hmifz2khqrjxjzv5,False
nolablue99.bsky.social,AJ 𓅃,did:plc:bj5uimwq5pe2jn6wopz24otp,False
daisymae1972.bsky.social,Cheryl resists in MN 🇺🇸🇺🇦👠💅🏻🍸☕️🎭🌊,did:plc:yzbldnpydrusnbvfhk54djty,False
mikerdadof2.bsky.social,Mike Ragogna,did:plc:wi57eaudzdw2hjhhfy6exb32,False
the-alchemist-01.bsky.social,The Alchemist Zero One,did:plc:sst43pwnixa63r5zupsebkpp,False
ladyaven.bsky.social,Lady Aven,did:plc:s7kjtwrsh74uawogxhxduwt6,False
crazycraftlady.bsky.social,,did:plc:wkogvmynovw7hmsv7v4mn3gk,False
angrywolfmama.bsky.social,Nightmare Myth,did:plc:ofxqeqqtr63sc3gsli4mztto,False
michellejj12.bsky.social,Michelle,did:plc:eckg63titafqjhe474ccf72c,False
scottmusicpiano.bsky.social,Scott Lawrence,did:plc:famrh3wyf72jaeqtsszzs7zz,False
maureen123.bsky.social,Maureen,did:plc:y3fpov6yipucbxonq55qxbox,False
dnnad.bsky.social,,did:plc:jdnjxnotgyot5asqa2kjw4cr,False
broomrider.bsky.social,Broomrider,did:plc:72dfhxpi57ghn3sbhtbr5oo2,False
manateemath.bsky.social,Angela,did:plc:7wbakqzyquygtin7y7obwrc7,False
countryladyga.bsky.social,,did:plc:w2dfynchgy5hlylvnueekj63,False
noesister2.bsky.social,Bonnie (HensNtheHood),did:plc:u4nl6aqp3l5w2zs7pd3hj7is,True
sfnativekelly.bsky.social,,did:plc:micyidif36ho4qtdtosrkl24,False
glendagoozman.bsky.social,Mrs. Glenda Goozman ,did:plc:gpmkepkzjsrolpu6qcgzvb4n,False
garrettdeputy.bsky.social,Garrett from New Orleans,did:plc:xu7pxapkpv5qb25e4anjua5x,False
myfurbaby.bsky.social,Izzy and Shakes,did:plc:u4zmsbl6ro36lm7ocmka27hd,False
travelgeek.bsky.social,Mara,did:plc:yfqbsp3ugcrs6bzev3s45mo3,False
misspriss01.bsky.social,Amanda B,did:plc:qb7hz4bhpn4m6gfe6tvsqdoz,False
jenhatesmaga.bsky.social,Jen,did:plc:xmd2apid662s5ftkj4mr5x6c,False
seashell42.bsky.social,Shell,did:plc:kx3two45pwez6ct2q7c7m5s4,False
cookedpolitics.bsky.social,COOKED POLITICS,did:plc:4az3g7bmtdtxnn73yhlyclw5,False
rvamomcheryl.bsky.social,RVAMomForDemocracy,did:plc:7sstpi5wxesecityn2rgxp75,False
thescot.bsky.social,The Scot,did:plc:xqkcw3nqadwevj4gmlr2zmhr,False
gk44.bsky.social,Gary,did:plc:2ebxtmvhtvzgcs6gssp74q3r,False
landshark13.bsky.social,Sharkey aka Landshark13,did:plc:z6dn55f27a4i7tbxy44sgiga,False
spoolrack.bsky.social,David,did:plc:ygtmxk4ah3hzvawht3nheqim,False
realsickaurshit.bsky.social,Not Your Body Not Your Choice,did:plc:nrua5nowha4vwjvgmt7sewmr,False
traceejenkins.bsky.social,Tracee 💙,did:plc:66gozpxst7oxslp7qqgu22v6,False
kimmsimpson.bsky.social,Kim M. Simpson,did:plc:tewzwpjf44saptooyoh46ufe,False
ggrand5.bsky.social,,did:plc:erba43edc5ftn355jcg5o54w,False
srdegroff.bsky.social,Scott DeGroff,did:plc:oio7hilftn77wccmc2k5xri7,False
dredwards2810.bsky.social,David Edwards,did:plc:wth75p5kuxh2pzwcqslnmnor,False
olliebeanzmom.bsky.social,Olliebeanzmom,did:plc:vdifkgf6pycg5nnenzwlp5cd,False
kevinoler.bsky.social,,did:plc:qriqjyhtsc5n74beqb2pc4f5,False
onlydebdeb.bsky.social,Onlydebdeb,did:plc:k6mxdrm6qiuq4lqciec6v7th,False
suzyla5.bsky.social,,did:plc:ppulttchbrrpfnw3a3mzd2wq,False
carmensandoval.bsky.social,,did:plc:pdbzbntfrxsoqtt2yr7sdr6l,False
jenski72.bsky.social,Jen Hildebranski,did:plc:yxcbhtrq5l5vjroyph4k3rz6,False
mscolon1.bsky.social,Carol C 🦋,did:plc:3hukn34in2czavhpew6kskwg,False
kielbaylot.bsky.social,Kiel Baylot #Resist,did:plc:wkrrppacvz7hks3xpgowoy7b,False
9yobentley.bsky.social,DebsZ,did:plc:mdolkxzrkhlpz5vzunydlrmu,False
pattikvotesblue.bsky.social,patti katrincic,did:plc:p4evyc73szmqghtbduve6gzq,False
blueseamonkey1974.bsky.social,,did:plc:c2ieafjpn5iv7r5nsock267q,False
luciatess.bsky.social,T,did:plc:aqtkibptlu6rebw75kek474x,False
jerri.bsky.social,Jerri  🇺🇦,did:plc:cpkzp6r53s6kmpvq2ihehgcf,False
chillaf.bsky.social,Kelli,did:plc:nhszzkgueyr3arjmlwaf4a3p,False
jimworth.bsky.social,Jim Worth,did:plc:vyh46xvq5mcd275rgq7xk6yp,False
thedebic.bsky.social,Debi,did:plc:bvg5lkll3jyospsm4ukuf46d,False
syskojay.bsky.social,MercedesJay#NAFO,did:plc:fjc6supezodspfgfal5yvtxv,False
scotty845.bsky.social,Scottyinthe845,did:plc:wvqgzhfubecw7emyct4vy5qt,False
snolprd.bsky.social,Todd Ayer,did:plc:jrkkpxexhbrezkwz2nflwwuv,False
desertkim.bsky.social,Desertkim,did:plc:2poodgp24rs6sjyu2p5fbqbk,False
techmom.bsky.social,Elizabeth,did:plc:zprmeweca5jvv627el6kqccw,False
merdyworld79.bsky.social,Meredith aka Merdy,did:plc:72ttp7kmx6k5foihsh7bb53b,False
lost21stcentury.bsky.social,Scott,did:plc:tlzaw2xwysktypimpr5a7a77,False
tannhauser1919.bsky.social,Sean Parris Carrington,did:plc:6c4suh52zustqan4brm4q25p,False
justice4americans.bsky.social,OnePissedOffAmerican,did:plc:e52lhyelbuwln3tkdzhcbeji,False
pammiebear.bsky.social,Pammiebear ,did:plc:vscbadjykvbvg72glgnqby3k,False
electrazpixxie.bsky.social,Electrazpixxie,did:plc:zuqnt4l5ynnudr6fr7j3lu7u,False
anniemouse.bsky.social,Jack Arsenic 🏳️‍🌈🇵🇸🇺🇦,did:plc:u75cb6gxwhsg3gurdld4aknp,False
gojriakoak.bsky.social,Gojria KOAK #1956,did:plc:bnkvorhvgua65vjpn6hl3sw4,False
kallequrilla.bsky.social,kallequrilla,did:plc:xhx3cgmycslq2hdkmo364o66,False
scoobyduke.bsky.social,,did:plc:e3dorz5tnsgdjp6ysxzlcl2m,False
livinblueinared.bsky.social,Blue In A Red State,did:plc:7su2p4vbxvj5f4seg5wdl2bv,False
paranoidfactoid2.bsky.social,Paranoid Factoid,did:plc:dnryib7hzdx7x47dnztrmljp,False
patty--m57.bsky.social,PattyM57,did:plc:o227mqf2udooqlyn2i4dzpkg,False
mrswest.bsky.social,Mrs. West,did:plc:bv3ksacon7cofq2ogzqf6tjt,False
heigeboehm.bsky.social,Heige S. Boehm ,did:plc:n43zgymf63vbwiikpovd4yjo,True
sunshineahead.bsky.social,L Jaworski,did:plc:3v2een65cpx5fwbhb6mulz3o,False
aliciamwalker1.bsky.social,Alicia M Walker🌊🏳️‍🌈,did:plc:gczamf4c3exirlvnmi7a2spc,False
doesanyonecare.bsky.social,,did:plc:wu7zphcratmevmcmrlytbbgd,False
lmc514.bsky.social,,did:plc:5tbrcdompd4qfiea4wwru6pm,False
thewolverine.bsky.social,Resist authoritarianism,did:plc:bcksuw446zptifzamsclb6a3,False
sassysabi8.bsky.social,Sabi,did:plc:rpqsyufftodybo6ireyqss6v,False
lisettevogel.bsky.social,Lisette Vogel,did:plc:oumktytz4a3cvvcs765npd4k,False
dannysabato2.bsky.social,DannySabato2,did:plc:dzcizp5latcuv734lrowmxcq,False
bmystic.bsky.social,Bre Harris,did:plc:zkcl3j6b4qjwpcnooyuosx4m,False
ouizyinvt.bsky.social,,did:plc:fxyu4au3nyvb4sb3sj6ehped,False
bookaddictgirl.bsky.social,BookAddictGirl,did:plc:dzr4tacpol2pt6xit4376i46,False
pattilee52.bsky.social,Izzimom,did:plc:ywcqmjw2quwf5kvtb7h3durc,False
gregloucks.bsky.social,Greg Loucks,did:plc:4ukout36mt2aclkrrib3eonl,False
alinasopinion36.bsky.social,Alina,did:plc:yfvp5xmawiprda74nvhvbnll,False
trueblueyounme.bsky.social,,did:plc:wo7af2pnsaxo6perkoi2ugud,False
texprinster.bsky.social,"Tex Prinster, Man of Mystery(ous ailments)",did:plc:ink6snqzgffgro37henp7esj,False
dee-denem.bsky.social,,did:plc:wg6aggsanuxkkhprmjavw5rk,False
nashpredsfan.bsky.social,Jimmy,did:plc:rxstyy4idgt42yxqtvfb5lyk,False
reallydebs.bsky.social,ReallyDebs,did:plc:nk7suzk2wlqbizxd46i6yp6s,False
austinftl.bsky.social,Austin Caufield,did:plc:z3foz6l5tfm5y5jba7alikic,False
notorioussa.bsky.social,NotoriousSA,did:plc:hjcrk3j5uk476be4ddqmrvvg,False
hudsonbay2la.bsky.social,🌈Super Gay Mom💙,did:plc:vx4w5ag3swbsoero6jy7b24e,False
sandidemdal.bsky.social,Sandi DeMita Dalomba,did:plc:fokgzr7l64ybaoe5uqojwn2i,False
shirleyb4433.bsky.social,,did:plc:cwdvebvcmtvhpsl34cvqltgm,False
spacecowgirl915.bsky.social,TickedOffTrish 💙 ☮️💚,did:plc:lpmnen5th4fp7imt5a7vx3r7,False
ekremsgirl.bsky.social,Leslie Kayilibal,did:plc:llxdqfpwfra35var7gfcaf2o,False
gigibama.bsky.social,Gigi Bama,did:plc:26d6ehzckz2iwl6spzrcdbha,False
pfllori.bsky.social,Purple Flower Lori,did:plc:iaaywqjhk5l2dlk6zsu6oo4n,False
stephaniehawks.bsky.social,Stephanie Hawks,did:plc:33yb55e7ugn7lj43t3a2jslm,False
kpleasants1.bsky.social,KevinPleasantsSr,did:plc:hhwtbsffqbjqbz6qju57ru5t,False
justjena.bsky.social,,did:plc:ihffwe3c5o5tzedsrfitryys,False
gertythewitch.bsky.social,Gerty the Witch,did:plc:6x42oukkumlqu7c2v3vics4p,False
janetyackle.bsky.social,janetyackle.sky.social,did:plc:udsqnd6sxtusvupeeppv7cak,False
msdesignerlady.bsky.social,Holly 🌻,did:plc:dtvcnyolqlkeqaim7xp3dav3,False
snoodlander.bsky.social,,did:plc:z4hm74brintomrpac5vmljzf,False
shellie1112.bsky.social,Michelle,did:plc:ipm3elmb4qpf4m5nn3klikkj,False
tomgriff399.bsky.social,Tom Griffin ,did:plc:iaq5zmvb7z4skhhmwuwmmvqt,False
bluewitch79.bsky.social,BlueWitch79,did:plc:ln2kbhfy4zsrb7tililxzoxh,False
snakeplissken25.bsky.social,ScottyB_25,did:plc:zo7oyl45axy47icvlu34dskp,False
peterrabbitt.bsky.social,Peter Rabbit,did:plc:zu325rlkrdijvtgw6pledcht,False
cristy570.bsky.social,Cristy,did:plc:rustktij2bgnbebharl2bph4,False
mjadetbos.bsky.social,MJA,did:plc:2d262fdynnv7f4yxmuh2msq4,False
centennialresister.bsky.social,KCresists,did:plc:q7qetvniketxrgxl3pipwrju,False
loisvilla.bsky.social,Lois Villa,did:plc:hapat62vf4ky275pk3fkb3xr,False
cardigancorgisrule.bsky.social,Karin,did:plc:lapmj2bcrhjxsxwdsris4vvn,False
donrob.bsky.social,Don Robinson,did:plc:e6ddtfrturons4pzqpjelqd7,False
veggieberger.bsky.social,Hunter Biden’s Laptop,did:plc:gmv6xyup4ingedsr2zkl66ui,False
newdaytx.bsky.social,New Day Tex,did:plc:frjtmhqz7ibfukb3alwhwpkk,False
trumpishitlerv2.bsky.social,Nyx Night,did:plc:ozbzndev2cpa4dub2dshmanv,False
jgs24.bsky.social,My cat hates Trump too,did:plc:mbd2zlabk3mefa2twpwzdwxa,False
tellynumner.bsky.social,Telly Numner,did:plc:sekolbik5hlho2vw6vv24rcx,False
jerseygirl29.bsky.social,,did:plc:3g272eccplw3456pji5sxbdt,False
mommascar.bsky.social,Joyce Scarborough,did:plc:75grdo7wy6pwzt3jo4bubne5,False
wotdhel.bsky.social,,did:plc:u74pgozvvkh3ax47fxrexugt,False
juls1104.bsky.social,Juls,did:plc:7u4ycxfhandt3ctuo52uske2,False
clayreinabq.bsky.social,ClayreInABQ,did:plc:uofcurmqsysh24pkwpovisfb,False
missdebs.bsky.social,,did:plc:johvpwltyerlt24wsh2n5h5d,False
sharoncarbine.bsky.social,Sharon Carbine,did:plc:slvf6ah427cnm757lio2cwep,False
superhotgrammy.bsky.social,Superhotgrammy,did:plc:hyz4nolp2cnmvx22bsfg7i53,False
sandyshuffling.bsky.social,SandyShuffling,did:plc:42jxsprsflha4lrnwt2armg3,False
beakindhuman.bsky.social,Be Happy and Civil,did:plc:gyqjgtyru5pixwbv3usk22h2,False
ilsepayne.bsky.social,Ilse Payne,did:plc:jgd4lbknaynzzjsxxgmky7nj,False
witchyrapture.bsky.social,Mercy,did:plc:i3oypyrnesyfmcutkmqrwpaa,False
therealale.bsky.social,Ale,did:plc:uwf6xp6f57cg5vq5xtxb5fdn,False
rouge88.bsky.social,Keeping Hope Alive,did:plc:2tar4p4pnw4f33pbvrmmpg2k,False
gsspider.bsky.social,Girlyswot Spider 💙🇪🇺🌎🌱,did:plc:utoqraymb36hcdsupmomnsdw,False
lonsj.bsky.social,LonS-J,did:plc:ujxivyygagxhi72ximqsne2h,False
nycityshaker.bsky.social,Sabrina,did:plc:qjmsmuyp63x555qaw2xcshqt,False
artisticslant.bsky.social,Artistic slant,did:plc:z3h3b6f34fyo33c2ylifaqgf,False
maryland.bsky.social,Maryland,did:plc:d4yqw6tipoe6nzsjveg2f35m,False
oconnornurse.bsky.social,NurseOConnor,did:plc:hg2xyh2dnmthdm5ziydslzid,True
kellyeveryday.bsky.social,Kelly Everyday,did:plc:ibrtr6xd5wg2b5ep2maxbl6s,False
sharieblue22.bsky.social,,did:plc:yf4rduovhenhsa6o5hkdngns,False
seven-k.bsky.social,Seven without the first ’e’,did:plc:yrjgmw3gfket7iyh7z2yt7rf,False
zillalady.bsky.social,ZillaLady,did:plc:lod3lucz4jvwnkmbt3in77do,False
blueamericando.bsky.social,BlueAmerican,did:plc:ryfyvt7hzizhcnijbfrmnofk,True
zoltar76.bsky.social,ZOLTAR 🔮🙏🏼🔮🙏🏼🔮🙏🏼,did:plc:oyie3jsaa3ehfngxvg6hzbqi,False
deemidnight.bsky.social,,did:plc:vtu7fsmbxyt5uirotk5vzfqf,False
barrylarkin06.bsky.social,🌊Perpetua Blue🌊,did:plc:3s7wpvhgp5topp2yisy3mzga,False
trwbbr.bsky.social,BlueOHGal,did:plc:pd44rrrrzfhqvzf2kgei42kv,False
acook5ct.bsky.social,ANDI,did:plc:z5ppj7w42dasqutjgfozkqe5,False
iamunclesam.bsky.social,Uncle Sam ™️,did:plc:vizoi5hcpczu6zocquzxhxws,False
paxchristi1961.bsky.social,pax_christi,did:plc:qax5tzr5jryfohbxt5cgjzru,False
jdopinkie.bsky.social,Jane N,did:plc:vfoanf3bi3fqejmmgveebx2o,False
msyogiboo.bsky.social,,did:plc:47xb5hbf7nw3i3x4xwe7inxh,False
kennet63.bsky.social,intrepiddismay.com,did:plc:slzysbyyks4fomh2fmzmbllh,False
bellaenglebach.bsky.social,Bella Englebach,did:plc:kdlss2ydkvrj4ilylglvbgus,False
karensalitis.bsky.social,Karen Salitis ,did:plc:rnpxbj2rut65vjy34octzejq,False
justlizbird.bsky.social,Elizabeth,did:plc:2ovtij5rxsuaf3zaoiy3cg7i,False
cj1956.bsky.social,CJ,did:plc:nzhggomsaknqkflxqxhhhujs,False
achenshaw.bsky.social,Alicia C,did:plc:popftclhx5xjws3aj6xtpppq,False
etherealfire.bsky.social,,did:plc:czans7admft2p6v2stlvqnbh,False
springforward1.bsky.social,Spring🌻🌼🥀🌺,did:plc:cg72e6lw4icy5663n5g6erhs,False
thisjourneyimon.bsky.social,,did:plc:7iij7fhvurq3qk3yekktkgny,False
neeneetee.bsky.social,,did:plc:m7nvrrm4epf7pp2un6ljxiuj,False
thalia007.bsky.social,,did:plc:n35jei52bkpj65csyiw7bcfm,False
sadieblu72.bsky.social,Nicole🌻,did:plc:w6gjx5b3qopmawgdgow2ults,False
someoldlady.bsky.social,Some Ole Lady,did:plc:vhrpea6olpjpsql4kn5xofxa,False
bvweir.bsky.social,BVWeir,did:plc:qdaunlbrpl3daiw3wzactcsl,False
lindaj2345.bsky.social,,did:plc:zwn74itxiprpzwskb2gzyqzh,False
gracielany.bsky.social,Graciela NY Blue,did:plc:ryvoltx3glrvilchipfejch5,False
ljmojc.bsky.social,Ljmojc,did:plc:x3szhnc47bb5qhr4pafi7veq,False
phillyflower.bsky.social,Damaris T,did:plc:dmu3llfoft4cywegm7mz3tqh,False
auntchile.bsky.social,,did:plc:qb4vbgg3imthe4qxnzs4ndph,False
reverendgenes.bsky.social,Reverend Genes,did:plc:djxw7hbfkacid2ztw26jn6s5,False
macsdaddy.bsky.social,Dane,did:plc:5pextztodinse55esnjexxas,False
socal-girl-4eva.bsky.social,🌊Kim🌊,did:plc:gydmwri6pmfaceqnz7qxhpeg,False
joemama123451.bsky.social,Joe Mama ™️,did:plc:verxqm2j5naq3mr6dnzycjvc,False
warrocketajaxjr.bsky.social,Bushido Blaq,did:plc:sm5sdkfpyxrlvhp3vg47p4md,False
southernnana.bsky.social,Southern Nana,did:plc:6er2db7lwnmgwchq4ndcst6e,False
drhoustons.bsky.social,Dr. Houston S. 💊,did:plc:xiyaiir7cj2fkaectiifiqj7,False
gardenia2112.bsky.social,Gardenia (Гарденія) 💙💛🌊,did:plc:yln5f4sbtu4ctbvdbu7hnuun,False
helenahandbasket2.bsky.social,Helen A Handbasket,did:plc:55j72guu3j76y5dervyfsm7f,False
newmexicoblue2.bsky.social,Wendy Jo Salazar,did:plc:vu37ne3tb3444m2wqelwfpan,False
hcprpro3.bsky.social,Sue M-R,did:plc:iqmufdqwahvdb3kpdbnide34,False
khcaliforniagirl.bsky.social,@khcaliforniagirl,did:plc:ssibblxojrfusw2yfsotoxvo,False
demolady7.bsky.social,Teresa Freeman,did:plc:4s7ffcdzyqionzrvqw3eolno,False
hazyviolette.bsky.social,Anne D.,did:plc:gl2swlsiejnfydbx5le5qrdo,False
hopeful66.bsky.social,,did:plc:c3at2vzpmyodlsdksad5sqna,False
terfld.bsky.social,Teresa 🏳️‍⚧️🏳️‍🌈,did:plc:pb3rysk64vouacq7yfbllun4,False
07modelldem.bsky.social,✨ Leanne ✨,did:plc:udevulhudijquymaydvcgpv4,False
mrstommywommy.bsky.social,Claudia Thomas,did:plc:2y3gjksj3bjumyrzi4a3e6si,False
giebinka.bsky.social,Adam,did:plc:ea464ydldkdnni5xe7joovt4,False
0fkslft.bsky.social,Kimberly Ann,did:plc:4ewj7cckjglriy2z42hc6746,False
ryanwakley.bsky.social,Ryan Wakley,did:plc:2musr6vps6rnayyu6tvjzogk,False
annasmyles.bsky.social,Anna,did:plc:tafwppqgnsmseo5ehga2quq2,False
lindsz.bsky.social,Lindsz🦢,did:plc:2ddrnah7d3drlk6muwxmlbow,False
sarahca.bsky.social,Sarahtonin,did:plc:khuhejfw245sb23q2xk5bqyj,False
drjamiemn.bsky.social,"Jamie Mahlberg, EdD",did:plc:v24bgz6qz7huoicu7vpcsh76,False
anyagianna.bsky.social,Anya Gianna ,did:plc:snbo74bi5iafl4yzdmhqjyql,False
fl-nana.bsky.social,,did:plc:p32hiqbmcd56acdbujau2cop,False
thebigisi75.bsky.social,Isi Saldivar,did:plc:n6k27nevlxpbrp5dkcs6si6s,False
jwspencer2001.bsky.social,James Spencer,did:plc:icijhr6vmnchdd2zzqw7ihch,False
stellabyestarlight.bsky.social,Kat,did:plc:ix47mhv67belegnobjoty6wy,False
romneyjudith.bsky.social,romneyjudith,did:plc:j6ne6bf5m2im32w4ulpon2y3,False
augustanus.bsky.social,Call me Ishmael (others call me August),did:plc:vpjlijxqjccwgewmynrdmjgz,False
botox4migraines.bsky.social,Botox4migraines,did:plc:ygsbf363h3gqi36p4awlgfur,False
coronett440c.bsky.social,Coronet440C,did:plc:tleloetltyxyamctqzziibip,False
passthesalty.bsky.social,DeeJ,did:plc:fwvrayxosbyrjptptb3qcbcc,False
wolfofodin.bsky.social,Wolf of Odin,did:plc:tsmsynzyursih7tu7yuqsxxa,False
scoutfinch818.bsky.social,Scout Finch,did:plc:scxg6gfyghf6n7obxo7k2jfd,False
claudiachesler.bsky.social,Claudia Chesler,did:plc:ob7xc2rbhy6uovduft3eaeil,False
stillrunner.bsky.social,,did:plc:vgwyzagkjjpc6b55isf7qrkh,False
kelvin1.bsky.social,MPWERED,did:plc:ernnij4dwb4hrckv2vjfhsf2,False
bdes.bsky.social,bdes9909,did:plc:ehs4tlv47twptckuv7rx2bcj,False
mskw504.bsky.social,,did:plc:2w2q5elmfw73ofiplt2wt6qj,False
pondered.bsky.social,Sherry,did:plc:gyznw4poy7yclixsmx47rgrk,False
mike4040.bsky.social,Mike4949,did:plc:zfogmlnuxtm72gmmheyvxsmp,False
gnomeledy2.bsky.social,Steph K,did:plc:tdweilssn5qqbn3fq73zxgn3,False
genak.bsky.social,GG rebel🐦‍🔥💙🇺🇸🌈🇺🇦✊🏽,did:plc:u6mhmqbnevluhjic2h6vswyh,False
jensenjen13.bsky.social,Jenny Meier,did:plc:26qjls4qmzuft7l7m7wo6jt7,False
geegordongritty.bsky.social,GeeGordonGritty,did:plc:usl4uvsezraaecbv5pgzdqqc,False
marlowkittycat.bsky.social,Marlow Kittycat,did:plc:ocfipjsdk4vyktmcmd6uq3we,False
lskurrus.bsky.social,Linda🌺Resists💙,did:plc:yoncjur7clkj7u2v4mgzjkgp,False
missponyo.bsky.social,Corgi and humans mom,did:plc:iybwd2iyvklya4fu4y5ftbka,False
karldriftwood.bsky.social,Karl Heller Ⓥ,did:plc:af33emx7dlaxdwo63z2qodqn,False
eric767.bsky.social,Eric,did:plc:tkawpreylod6y6yl7wlolsgf,False
dragon-goddess.bsky.social,,did:plc:nli2xxjlylqq2tvpwuf3iu64,False
withastruthinit.bsky.social,🇺🇸DragonLady🍁☘️,did:plc:swnr3kybsmdekj7rautonjqg,False
thatguyspike.bsky.social,ThatGuySpike,did:plc:mae7xlrsowah4utcww4zbcu6,False
tweety33705.bsky.social,Twila Joy,did:plc:tpgrtvsvwmeuddzjaoktsefs,False
northernice.bsky.social,Scott snow,did:plc:qzwvprfmo5bhvhumeqstirdf,False
collier74.bsky.social,,did:plc:nc27bdi6yoskrfbmwjf3snyh,False
alanpurdy.bsky.social,"Forward, ever forward",did:plc:3pedbiz5llrpikg6diuzbb7t,False
perfektlyimperfekt.bsky.social,LillithMorningstar,did:plc:fgl6mrdut3cagf556egoao7c,False
francesk.bsky.social,Franann61,did:plc:q2ydjdrdxi5qk2smvah7terj,False
